Series Description,"Percent change of total consumer credit, seasonally adjusted at an annual rate","Percent change of total revolving consumer credit, seasonally adjusted at an annual rate","Percent change of total nonrevolving consumer credit, seasonally adjusted at an annual rate","Total consumer credit owned and securitized, seasonally adjusted level","Revolving consumer credit owned and securitized, seasonally adjusted level","Nonrevolving consumer credit owned and securitized, seasonally adjusted level","Total consumer credit owned and securitized, not seasonally adjusted level","Total securitized consumer credit, not seasonally adjusted level","Total consumer credit owned and securitized by depository institutions, not seasonally adjusted level","Total consumer credit owned by depository institutions, not seasonally adjusted level","Total consumer credit securitized by depository institutions, not seasonally adjusted level","Total consumer credit owned and securitized by finance companies, not seasonally adjusted level","Total consumer credit owned by finance companies, not seasonally adjusted level","Total consumer credit owned by credit unions, not seasonally adjusted level","Total consumer credit owned by federal government, not seasonally adjusted level","Total consumer credit owned by nonprofit and educational institutions, not seasonally adjusted level","Total consumer credit owned and securitized by nonfinancial business, not seasonally adjusted level","Total consumer credit owned by nonfinancial business, not seasonally adjusted level","Revolving consumer credit owned and securitized, not seasonally adjusted level","Revolving securitized consumer credit, not seasonally adjusted level","Revolving consumer credit owned and securitized by depository institutions, not seasonally adjusted level","Revolving consumer credit owned by depository institutions, not seasonally adjusted level","Revolving consumer credit securitized by depository institutions, not seasonally adjusted level","Revolving consumer credit owned and securitized by finance companies, not seasonally adjusted level","Revolving consumer credit owned by finance companies, not seasonally adjusted level","Revolving consumer credit owned by credit unions, not seasonally adjusted level","Revolving consumer credit owned and securitized by nonfinancial business, not seasonally adjusted level","Revolving consumer credit owned by nonfinancial business, not seasonally adjusted level","Nonrevolving consumer credit owned and securitized, not seasonally adjusted level","Nonrevolving securitized consumer credit, not seasonally adjusted level","Nonrevolving consumer credit owned and securitized by depository institutions, not seasonally adjusted level","Nonrevolving consumer credit owned by depository institutions, not seasonally adjusted level","Nonrevolving consumer credit securitized by depository institutions, not seasonally adjusted level","Nonrevolving consumer credit owned and securitized by finance companies, not seasonally adjusted level","Nonrevolving consumer credit owned by finance companies, not seasonally adjusted level","Nonrevolving consumer credit owned by credit unions, not seasonally adjusted level","Nonrevolving consumer credit owned by federal government, not seasonally adjusted level","Nonrevolving consumer credit owned by nonprofit and educational institutions, not seasonally adjusted level","Nonrevolving consumer credit owned and securitized by nonfinancial business, not seasonally adjusted level","Nonrevolving consumer credit owned by nonfinancial business, not seasonally adjusted level","Student loans owned and securitized, not seasonally adjusted level","Motor vehicle loans owned and securitized, not seasonally adjusted level","Total consumer credit owned and securitized, seasonally adjusted flow, monthly rate","Revolving consumer credit owned and securitized, seasonally adjusted flow, monthly rate","Nonrevolving consumer credit owned and securitized, seasonally adjusted flow, monthly rate","Total consumer credit owned and securitized, not seasonally adjusted flow, monthly rate","Total consumer credit owned and securitized by depository institutions, not seasonally adjusted flow, monthly rate","Total consumer credit owned by depository institutions, not seasonally adjusted flow, monthly rate","Total consumer credit owned and securitized by finance companies, not seasonally adjusted flow, monthly rate","Total consumer credit owned by finance companies, not seasonally adjusted flow, monthly rate","Total consumer credit owned by credit unions, not seasonally adjusted flow, monthly rate","Total consumer credit owned by federal government, not seasonally adjusted flow, monthly rate","Total consumer credit owned by nonprofit and educational institutions, not seasonally adjusted flow, monthly rate","Total consumer credit owned and securitized by nonfinancial business, not seasonally adjusted flow, monthly rate","Total consumer credit owned by nonfinancial business, not seasonally adjusted flow, monthly rate","Revolving consumer credit owned and securitized, not seasonally adjusted flow, monthly rate","Revolving consumer credit owned and securitized by depository institutions, not seasonally adjusted flow, monthly rate","Revolving consumer credit owned by depository institutions, not seasonally adjusted flow, monthly rate","Revolving consumer credit owned and securitized by finance companies, not seasonally adjusted flow, monthly rate","Revolving consumer credit owned by finance companies, not seasonally adjusted flow, monthly rate","Revolving consumer credit owned by credit unions, not seasonally adjusted flow, monthly rate","Revolving consumer credit owned and securitized by nonfinancial business, not seasonally adjusted flow, monthly rate","Revolving consumer credit owned by nonfinancial business, not seasonally adjusted flow, monthly rate","Nonrevolving consumer credit owned and securitized, not seasonally adjusted flow, monthly rate","Nonrevolving securitized consumer credit, not seasonally adjusted flow, monthly rate","Nonrevolving consumer credit owned and securitized by depository institutions, not seasonally adjusted flow, monthly rate","Nonrevolving consumer credit owned by depository institutions, not seasonally adjusted flow, monthly rate","Nonrevolving consumer credit securitized by depository institutions, not seasonally adjusted flow, monthly rate","Nonrevolving consumer credit owned and securitized by finance companies, not seasonally adjusted flow, monthly rate","Nonrevolving consumer credit owned by finance companies, not seasonally adjusted flow, monthly rate","Nonrevolving consumer credit owned by credit unions, not seasonally adjusted flow, monthly rate","Nonrevolving consumer credit owned by federal government, not seasonally adjusted flow, monthly rate","Nonrevolving consumer credit owned by nonprofit and educational institutions, not seasonally adjusted flow, monthly rate","Nonrevolving consumer credit owned and securitized by nonfinancial business, not seasonally adjusted flow, monthly rate","Nonrevolving consumer credit owned by nonfinancial business, not seasonally adjusted flow, monthly rate","Student loans owned and securitized, not seasonally adjusted flow, monthly rate","Motor vehicle loans owned and securitized, not seasonally adjusted flow, monthly rate","Finance rate on consumer installment loans at commercial banks, new autos 72 month loan; not seasonally adjusted","Finance rate on consumer installment loans at commercial banks, new autos 60 month loan; not seasonally adjusted","Finance rate on consumer installment loans at commercial banks, new autos 48 month loan; not seasonally adjusted","Finance rate on personal loans at commercial banks, 24 month loan; not seasonally adjusted","Commercial bank interest rate on credit card plans, all accounts; not seasonally adjusted","Commercial bank interest rate on credit card plans, accounts assessed interest; not seasonally adjusted","Average maturity of new car loans at finance companies, amount of finance weighted, not seasonally adjusted","Average finance rate of new car loans at finance companies, amount of finance weighted, not seasonally adjusted","Average amount financed for new car loans at finance companies, not seasonally adjusted"
Unit:,Percent,Percent,Percent,Currency,Currency,Currency,Currency,Currency,Currency,Currency,Currency,Currency,Currency,Currency,Currency,Currency,Currency,Currency,Currency,Currency,Currency,Currency,Currency,Currency,Currency,Currency,Currency,Currency,Currency,Currency,Currency,Currency,Currency,Currency,Currency,Currency,Currency,Currency,Currency,Currency,Currency,Currency,Currency,Currency,Currency,Currency,Currency,Currency,Currency,Currency,Currency,Currency,Currency,Currency,Currency,Currency,Currency,Currency,Currency,Currency,Currency,Currency,Currency,Currency,Currency,Currency,Currency,Currency,Currency,Currency,Currency,Currency,Currency,Currency,Currency,Currency,Currency,Percent,Percent,Percent,Percent,Percent,Percent,Months,Percent,Currency
Multiplier:,1,1,1,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1,1,1,1,1,1,1,1,1
2016-01,6.54,5.22,7.02,3418762.63,901992.58,2516770.06,3412352.95,26082.32,1439255.24,1413172.92,26082.32,558256.8,558256.8,355787.1,977940.24,44754.3,36359.28,36359.28,877810,14935.02,783022,768086.97,14935.02,25609.33,25609.33,48789.96,20388.72,20388.72,2534542.95,11147.3,656233.24,645085.94,11147.3,532647.48,532647.48,306997.14,977940.24,44754.3,15970.56,15970.56,ND,ND,18539.41,3909.93,14629.49,12129.73,-15369.26,-15096.09,-3069.77,-3069.77,3184.03,28274.91,-157.46,-732.72,-732.72,-20272.65,-18780.54,-18736.02,-85.82,-85.82,-506.01,-900.28,-900.28,32402.38,-228.65,3411.29,3639.94,-228.65,-2983.95,-2983.95,3690.04,28274.91,-157.46,167.56,167.56,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2016-02,6.14,3.52,7.07,3436241.54,904636.56,2531604.98,3398880.5,25828.21,1423673.67,1397845.46,25828.21,552723.22,552723.22,358303.58,983486.2,44697.85,35995.99,35995.99,859233.16,14899,766192.78,751293.78,14899,24999.48,24999.48,48002.7,20038.2,20038.2,2539647.34,10929.21,657480.89,646551.68,10929.21,527723.75,527723.75,310300.88,983486.2,44697.85,15957.78,15957.78,ND,ND,17478.9,2643.98,14834.92,-13472.45,-15581.57,-15327.46,-5533.58,-5533.58,2516.48,5545.96,-56.45,-363.29,-363.29,-18576.84,-16829.22,-16793.19,-609.85,-609.85,-787.26,-350.51,-350.51,5104.39,-218.09,1247.65,1465.73,-218.09,-4923.73,-4923.73,3303.74,5545.96,-56.45,-12.78,-12.78,ND,ND,4.08,4.11,4.17,10.03,12.31,13.51,ND,ND,ND
2016-03,10,16.11,7.81,3464863.58,916779.04,2548084.54,3412269.26,25594.61,1431365.56,1405770.96,25594.61,551834.15,551834.15,359189.07,989748.91,44380.87,35750.69,35750.69,864012.4,14862.44,771076.41,756213.96,14862.44,24810.46,24810.46,48326.63,19798.91,19798.91,2548256.85,10732.16,660289.16,649556.99,10732.16,527023.7,527023.7,310862.44,989748.91,44380.87,15951.78,15951.78,1358137.44,1000217.92,28622.04,12142.48,16479.57,13388.75,7691.9,7925.5,-889.07,-889.07,885.49,6262.71,-316.98,-245.3,-245.3,4779.24,4883.63,4920.18,-189.02,-189.02,323.93,-239.3,-239.3,8609.51,-197.05,2808.27,3005.31,-197.05,-700.05,-700.05,561.56,6262.71,-316.98,-6,-6,12629.77,3392.74,ND,ND,ND,ND,ND,ND,65.61,5.25,28140.06
2016-04,6.89,6.11,7.17,3484754.16,921444.95,2563309.2,3433591.11,26624.98,1444190.47,1417565.48,26624.98,549941.19,549941.19,366053.32,993294.06,44175.54,35936.53,35936.53,871154.12,14891.61,778019.76,763128.15,14891.61,24924.78,24924.78,48255.57,19954.02,19954.02,2562436.99,11733.38,666170.71,654437.33,11733.38,525016.41,525016.41,317797.75,993294.06,44175.54,15982.51,15982.51,ND,ND,19890.58,4665.92,15224.66,21321.85,12824.9,11794.53,-1892.96,-1892.96,6864.25,3545.15,-205.33,185.84,185.84,7141.72,6943.35,6914.19,114.32,114.32,-71.06,155.11,155.11,14180.14,1001.21,5881.55,4880.34,1001.21,-2007.28,-2007.28,6935.32,3545.15,-205.33,30.73,30.73,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2016-05,6.16,3.79,7.01,3502636.31,924353.7,2578282.61,3456832.23,27729.01,1459561.23,1431832.22,27729.01,548949.71,548949.71,371300.27,996829.37,43991.8,36199.85,36199.85,881609.38,14923.76,787967.82,773044.05,14923.76,25140.93,25140.93,48305.62,20195.01,20195.01,2575222.85,12805.24,671593.42,658788.17,12805.24,523808.78,523808.78,322994.65,996829.37,43991.8,16004.84,16004.84,ND,ND,17882.16,2908.75,14973.41,23241.12,15370.77,14266.74,-991.48,-991.48,5246.94,3535.31,-183.74,263.32,263.32,10455.26,9948.06,9915.9,216.16,216.16,50.05,241,241,12785.86,1071.87,5422.71,4350.84,1071.87,-1207.63,-1207.63,5196.89,3535.31,-183.74,22.33,22.33,ND,ND,4.08,4.15,4.33,9.65,12.16,13.35,ND,ND,ND
2016-06,6.22,9.47,5.05,3520789.74,931650.26,2589139.47,3476841.48,28784.78,1475361.75,1446576.97,28784.78,548086.66,548086.66,372106.62,1001136.46,43758.22,36391.76,36391.76,892064.29,14954.06,797128.03,782173.97,14954.06,25007.14,25007.14,49575.16,20353.95,20353.95,2584777.19,13830.72,678233.72,664403,13830.72,523079.51,523079.51,322531.46,1001136.46,43758.22,16037.81,16037.81,1365269.84,1022173.78,18153.42,7296.56,10856.86,20009.24,15800.52,14744.75,-863.06,-863.06,806.36,4307.09,-233.57,191.91,191.91,10454.91,9160.21,9129.92,-133.79,-133.79,1269.54,158.94,158.94,9554.34,1025.48,6640.31,5614.83,1025.48,-729.27,-729.27,-463.18,4307.09,-233.57,32.97,32.97,2377.47,7318.62,ND,ND,ND,ND,ND,ND,65.58,5.04,28126.64
2016-07,6.32,6.25,6.35,3539345.64,936504.81,2602840.83,3494074.7,29444.26,1485218.69,1455774.43,29444.26,547073.66,547073.66,376496.7,1005148.74,43618.84,36518.07,36518.07,896865.3,14957.17,801410.53,786453.36,14957.17,24922.59,24922.59,50082.15,20450.04,20450.04,2597209.4,14487.09,683808.17,669321.07,14487.09,522151.08,522151.08,326414.55,1005148.74,43618.84,16068.03,16068.03,ND,ND,18555.91,4854.55,13701.36,17233.23,9856.94,9197.46,-1012.99,-1012.99,4390.08,4012.28,-139.39,126.31,126.31,4801.02,4282.5,4279.38,-84.56,-84.56,506.99,96.09,96.09,12432.21,656.37,5574.45,4918.07,656.37,-928.43,-928.43,3883.09,4012.28,-139.39,30.22,30.22,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2016-08,7.36,6.64,7.62,3561048.75,941687.57,2619361.18,3538652.86,30091.11,1503171.81,1473080.71,30091.11,551361.6,551361.6,380710.43,1023183.49,43346.11,36879.42,36879.42,907759.52,14959.45,811563.82,796604.37,14959.45,24947.23,24947.23,50576.78,20671.69,20671.69,2630893.34,15131.65,691607.99,676476.33,15131.65,526414.37,526414.37,330133.65,1023183.49,43346.11,16207.74,16207.74,ND,ND,21703.1,5182.76,16520.35,44578.16,17953.12,17306.27,4287.94,4287.94,4213.73,18034.75,-272.73,361.36,361.36,10894.22,10153.3,10151.01,24.64,24.64,494.63,221.65,221.65,33683.94,644.56,7799.82,7155.26,644.56,4263.29,4263.29,3719.09,18034.75,-272.73,139.71,139.71,ND,ND,4.14,4.25,4.25,9.64,12.51,13.76,ND,ND,ND
2016-09,6.97,5.31,7.56,3581724.67,945853.51,2635871.16,3561637.37,30682.36,1506389.38,1475707.02,30682.36,553715.04,553715.04,384733.92,1036652.97,43154.58,36991.47,36991.47,908020.72,14951.01,811694.03,796743.01,14951.01,24913.9,24913.9,50721.33,20691.47,20691.47,2653616.64,15731.35,694695.36,678964.01,15731.35,528801.15,528801.15,334012.59,1036652.97,43154.58,16300,16300,1398573.21,1051194.65,20675.92,4165.94,16509.98,22984.5,3217.57,2626.32,2353.44,2353.44,4023.49,13469.48,-191.53,112.05,112.05,261.2,130.2,138.64,-33.33,-33.33,144.54,19.79,19.79,22723.31,599.7,3087.37,2487.67,599.7,2386.78,2386.78,3878.95,13469.48,-191.53,92.26,92.26,11101.12,9673.62,ND,ND,ND,ND,ND,ND,66.45,4.98,28667.3
2016-10,5.33,1.37,6.75,3597627.48,946935.06,2650692.42,3575108.71,30610.5,1511898.93,1481288.43,30610.5,551805.68,551805.68,388775.36,1042927.67,42556.07,37145,37145,910706.72,14732.81,813807.2,799074.39,14732.81,25129,25129,50939.84,20830.68,20830.68,2664402,15877.69,698091.74,682214.04,15877.69,526676.68,526676.68,337835.52,1042927.67,42556.07,16314.31,16314.31,ND,ND,15902.81,1081.55,14821.26,13471.35,5509.55,5581.41,-1909.36,-1909.36,4041.44,6274.7,-598.51,153.52,153.52,2685.99,2113.17,2331.38,215.1,215.1,218.51,139.21,139.21,10785.36,146.35,3396.38,3250.03,146.35,-2124.46,-2124.46,3822.93,6274.7,-598.51,14.31,14.31,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2016-11,7.22,11.6,5.65,3619272.78,956091.62,2663181.17,3601662.55,30507.35,1535343.4,1504836.05,30507.35,550236.15,550236.15,392297.25,1044195.72,41986.91,37603.12,37603.12,933763.63,14511.33,835236.06,820724.74,14511.33,25323.71,25323.71,51907.05,21296.81,21296.81,2667898.92,15996.03,700107.34,684111.31,15996.03,524912.44,524912.44,340390.2,1044195.72,41986.91,16306.31,16306.31,ND,ND,21645.3,9156.56,12488.74,26553.83,23444.47,23547.61,-1569.54,-1569.54,3521.89,1268.05,-569.16,458.13,458.13,23056.92,21428.87,21650.35,194.71,194.71,967.21,466.13,466.13,3496.92,118.33,2015.6,1897.27,118.33,-1764.24,-1764.24,2554.68,1268.05,-569.16,-8,-8,ND,ND,4.09,4.05,4.45,9.45,12.41,13.61,ND,ND,ND
2016-12,5.69,5.03,5.93,3636435.66,960095.49,2676340.17,3636435.66,30481.08,1562570.03,1532088.95,30481.08,548364.74,548364.74,396699.42,1049293.03,41309.44,38199,38199,960095.49,14369.63,859521.59,845151.96,14369.63,25521.48,25521.48,53178.42,21874,21874,2676340.17,16111.45,703048.44,686936.99,16111.45,522843.26,522843.26,343520.99,1049293.03,41309.44,16325,16325,1405332.16,1062341.3,17162.87,4003.87,13159,34773.11,27226.63,27252.91,-1871.41,-1871.41,4402.17,5097.31,-677.47,595.88,595.88,26331.86,24285.53,24427.22,197.77,197.77,1271.37,577.19,577.19,8441.25,115.42,2941.1,2825.68,115.42,-2069.18,-2069.18,3130.79,5097.31,-677.47,18.69,18.69,2252.98,3715.55,ND,ND,ND,ND,ND,ND,66.5,4.94,29468.55
2017-01,5.58,3.45,6.34,3653349.2,962859.24,2690489.96,3645971.5,31746.47,1542617.41,1510870.94,31746.47,546782.58,546782.58,401064.39,1077108.86,40720.05,37678.21,37678.21,937610.7,15629.86,837981.94,822352.08,15629.86,25891.93,25891.93,52482.43,21254.4,21254.4,2708360.79,16116.61,704635.47,688518.87,16116.61,520890.65,520890.65,348581.95,1077108.86,40720.05,16423.8,16423.8,ND,ND,16913.54,2763.75,14149.8,9535.84,-19952.62,-21218.01,-1582.16,-1582.16,4364.97,27815.83,-589.39,-520.79,-520.79,-22484.79,-21539.65,-22799.88,370.45,370.45,-695.99,-619.6,-619.6,32020.63,5.16,1587.03,1581.88,5.16,-1952.61,-1952.61,5060.96,27815.83,-589.39,98.8,98.8,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2017-02,5.46,6.63,5.04,3669979.96,968180.62,2701799.34,3631136.14,32961.94,1526287.61,1493325.67,32961.94,541987.07,541987.07,402573.05,1083136.18,40075.24,37076.98,37076.98,921238.86,16846.87,823168.42,806321.55,16846.87,25249.19,25249.19,52091.34,20729.91,20729.91,2709897.27,16115.07,703119.19,687004.12,16115.07,516737.89,516737.89,350481.71,1083136.18,40075.24,16347.07,16347.07,ND,ND,16630.76,5321.38,11309.38,-14835.36,-16329.81,-17545.28,-4795.51,-4795.51,1508.67,6027.32,-644.81,-601.22,-601.22,-16371.84,-14813.52,-16030.52,-642.75,-642.75,-391.09,-524.49,-524.49,1536.48,-1.53,-1516.29,-1514.75,-1.53,-4152.76,-4152.76,1899.75,6027.32,-644.81,-76.73,-76.73,ND,ND,4.26,4.21,4.52,10.05,12.54,13.86,ND,ND,ND
2017-03,5.03,5.66,4.81,3685369.11,972751.23,2712617.88,3630453.89,34249.22,1521341.21,1487092,34249.22,542364.98,542364.98,403517.92,1087034.75,39417.46,36777.57,36777.57,917920.53,18147.83,818645.82,800497.99,18147.83,26667.43,26667.43,52100.09,20507.19,20507.19,2712533.36,16101.38,702695.39,686594.01,16101.38,515697.56,515697.56,351417.83,1087034.75,39417.46,16270.38,16270.38,1440358.57,1068023.44,15389.15,4570.61,10818.54,-682.24,-4946.39,-6233.67,377.91,377.91,944.87,3898.56,-657.78,-299.41,-299.41,-3318.33,-4522.6,-5823.56,1418.24,1418.24,8.75,-222.73,-222.73,2636.09,-13.69,-423.8,-410.11,-13.69,-1040.33,-1040.33,936.12,3898.56,-657.78,-76.69,-76.69,11675.47,1894.05,ND,ND,ND,ND,ND,ND,67.37,5.1,29133.85
2017-04,4.76,3.9,5.08,3700002.66,975909.92,2724092.74,3645868.71,34383.06,1528207.09,1493824.03,34383.06,538892.85,538892.85,413602.41,1089470.33,38996.35,36699.68,36699.68,922685.82,18523.11,823456.7,804933.59,18523.11,26495.9,26495.9,52267.21,20466.02,20466.02,2723182.88,15859.95,704750.4,688890.45,15859.95,512396.94,512396.94,361335.2,1089470.33,38996.35,16233.67,16233.67,ND,ND,14633.55,3158.69,11474.86,15414.81,6865.88,6732.03,-3472.14,-3472.14,10084.49,2435.59,-421.11,-77.89,-77.89,4765.29,4810.87,4435.6,-171.52,-171.52,167.11,-41.17,-41.17,10649.52,-241.43,2055,2296.44,-241.43,-3300.62,-3300.62,9917.37,2435.59,-421.11,-36.72,-36.72,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2017-05,4.59,5.52,4.25,3714142.77,980399.89,2733742.87,3667220.04,34461,1542733.3,1508272.31,34461,539666.84,539666.84,415145.84,1094403.9,38515.28,36754.87,36754.87,935960.59,18862.91,835233.68,816370.77,18862.91,26970.62,26970.62,53192.77,20563.53,20563.53,2731259.45,15598.08,707499.62,691901.54,15598.08,512696.23,512696.23,361953.07,1094403.9,38515.28,16191.35,16191.35,ND,ND,14140.11,4489.98,9650.13,21351.33,14526.21,14448.27,774,774,1543.43,4933.57,-481.07,55.19,55.19,13274.77,11776.99,11437.18,474.71,474.71,925.56,97.51,97.51,8076.56,-261.87,2749.22,3011.09,-261.87,299.28,299.28,617.87,4933.57,-481.07,-42.32,-42.32,ND,ND,4.45,4.24,4.67,10.13,12.77,14,ND,ND,ND
2017-06,4.2,2.72,4.72,3727131.15,982626.07,2744505.08,3682744.15,34493.02,1548804.07,1514311.05,34493.02,543296.31,543296.31,417612.66,1098280.78,38059.57,36690.76,36690.76,942577.68,19155.57,841713.59,822558.03,19155.57,26754.95,26754.95,53574.2,20534.94,20534.94,2740166.47,15337.46,707090.48,691753.02,15337.46,516541.35,516541.35,364038.46,1098280.78,38059.57,16155.82,16155.82,1446680.08,1081512.05,12988.39,2226.18,10762.21,15524.11,6070.77,6038.74,3629.46,3629.46,2466.82,3876.88,-455.7,-64.11,-64.11,6617.09,6479.91,6187.26,-215.66,-215.66,381.43,-28.59,-28.59,8907.02,-260.63,-409.14,-148.52,-260.63,3845.13,3845.13,2085.39,3876.88,-455.7,-35.52,-35.52,2107.17,4496.2,ND,ND,ND,ND,ND,ND,66.53,5.61,28569.47
2017-07,5.25,3.27,5.95,3743426.29,985304.16,2758122.13,3697465.94,33672.66,1553496.78,1519824.12,33672.66,542417.29,542417.29,425793.75,1101874.57,37309.94,36573.6,36573.6,944788.07,18746.22,843674.7,824928.48,18746.22,26534.67,26534.67,54123.93,20454.78,20454.78,2752677.87,14926.44,709822.08,694895.64,14926.44,515882.62,515882.62,371669.82,1101874.57,37309.94,16118.82,16118.82,ND,ND,16295.13,2678.09,13617.04,14721.79,4692.71,5513.07,-879.02,-879.02,8181.09,3593.79,-749.63,-117.16,-117.16,2210.39,1961.1,2370.45,-220.29,-220.29,549.73,-80.16,-80.16,12511.4,-411.02,2731.61,3142.62,-411.02,-658.73,-658.73,7631.36,3593.79,-749.63,-37.01,-37.01,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2017-08,3.77,5.44,3.17,3755183.26,989771.92,2765411.34,3732432.48,32808.9,1567650.62,1534841.72,32808.9,541331.68,541331.68,428540.41,1121677.66,36528.75,36703.36,36703.36,955222.24,18300.68,853488.87,835188.19,18300.68,26296.87,26296.87,54923.98,20512.52,20512.52,2777210.24,14508.22,714161.75,699653.53,14508.22,515034.81,515034.81,373616.43,1121677.66,36528.75,16190.84,16190.84,ND,ND,11756.98,4467.76,7289.22,34966.54,14153.84,15017.59,-1085.61,-1085.61,2746.66,19803.08,-781.19,129.77,129.77,10434.17,9814.17,10259.71,-237.8,-237.8,800.05,57.75,57.75,24532.37,-418.22,4339.66,4757.88,-418.22,-847.81,-847.81,1946.61,19803.08,-781.19,72.02,72.02,ND,ND,4.61,4.36,4.42,9.76,13.08,14.89,ND,ND,ND
2017-09,4.79,7.15,3.94,3770172.52,995670.06,2774502.47,3749201.08,31758.02,1573175.04,1541417.03,31758.02,540853.6,540853.6,429240.18,1133576.9,35777.68,36577.68,36577.68,957013.32,17655.27,855358.29,837703.02,17655.27,26054.88,26054.88,55234.18,20365.97,20365.97,2792187.76,14102.74,717816.75,703714.01,14102.74,514798.71,514798.71,374006,1133576.9,35777.68,16211.71,16211.71,1479029.56,1093959.78,14989.26,5898.13,9091.13,16768.6,5524.42,6575.31,-478.08,-478.08,699.77,11899.24,-751.07,-125.68,-125.68,1791.08,1869.42,2514.83,-241.98,-241.98,310.2,-146.55,-146.55,14977.52,-405.47,3655.01,4060.48,-405.47,-236.1,-236.1,389.57,11899.24,-751.07,20.87,20.87,10783.16,4149.24,ND,ND,ND,ND,ND,ND,67.36,5.44,29153.73
2017-10,7.71,10.47,6.71,3794380.74,1004360.87,2790019.87,3771317.57,22507.54,1585058.06,1562550.52,22507.54,540467.82,540467.82,435481.08,1138184.13,35586.28,36540.19,36540.19,967735.16,8835.75,865852.92,857017.17,8835.75,26243.61,26243.61,55262.41,20376.22,20376.22,2803582.41,13671.79,719205.14,705533.35,13671.79,514224.21,514224.21,380218.67,1138184.13,35586.28,16163.97,16163.97,ND,ND,24208.22,8690.81,15517.4,22116.49,11883.02,21133.5,-385.77,-385.77,6240.91,4607.23,-191.4,-37.49,-37.49,10721.84,10494.63,19314.16,188.73,188.73,28.23,10.25,10.25,11394.65,-430.95,1388.39,1819.34,-430.95,-574.5,-574.5,6212.67,4607.23,-191.4,-47.74,-47.74,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2017-11,7.01,10.48,5.76,3816539.89,1013131.46,2803408.43,3800305.91,21988.82,1610499.39,1588510.57,21988.82,541372.96,541372.96,436275.35,1140797.09,35414.73,35946.39,35946.39,992237.33,8734.8,889610.51,880875.72,8734.8,26414.58,26414.58,56359.86,19852.37,19852.37,2808068.59,13254.02,720888.88,707634.86,13254.02,514958.38,514958.38,379915.49,1140797.09,35414.73,16094.02,16094.02,ND,ND,22159.15,8770.59,13388.56,28988.35,25441.33,25960.05,905.14,905.14,794.26,2612.96,-171.55,-593.8,-593.8,24502.16,23757.59,23858.54,170.97,170.97,1097.45,-523.85,-523.85,4486.18,-417.77,1683.74,2101.51,-417.77,734.17,734.17,-303.19,2612.96,-171.55,-69.95,-69.95,ND,ND,4.66,4.51,4.81,10.57,13.16,14.99,ND,ND,ND
2017-12,4.47,4.35,4.51,3830751.67,1016806.67,2813944.99,3830751.67,21354.63,1633201.7,1611847.06,21354.63,541308.22,541308.22,439270.46,1145579.33,35149.95,36242,36242,1016806.67,8540.57,912002.61,903462.04,8540.57,26588.7,26588.7,58019.36,20196,20196,2813944.99,12814.06,721199.08,708385.02,12814.06,514719.53,514719.53,381251.1,1145579.33,35149.95,16046,16046,1488895.48,1101991.86,14211.78,3675.22,10536.56,30445.75,22702.3,23336.49,-64.74,-64.74,2995.11,4782.24,-264.78,295.61,295.61,24569.35,22392.1,22586.32,174.12,174.12,1659.5,343.63,343.63,5876.41,-439.96,310.21,750.17,-439.96,-238.85,-238.85,1335.61,4782.24,-264.78,-48.02,-48.02,3288.64,2677.36,ND,ND,ND,ND,ND,ND,67.35,5.29,30294.94
2018-01,5.53,7.17,4.94,3848404.63,1022878.34,2825526.3,3839576.2,20529.11,1615585.56,1595056.44,20529.11,538399.92,538399.92,442380.25,1172668.44,34634.5,35907.53,35907.53,996139.58,8287.95,892593.83,884305.89,8287.95,25900.63,25900.63,57894.97,19750.15,19750.15,2843436.62,12241.17,722991.72,710750.55,12241.17,512499.29,512499.29,384485.28,1172668.44,34634.5,16157.39,16157.39,ND,ND,17652.96,6071.66,11581.3,8824.54,-17616.14,-16790.62,-2908.3,-2908.3,3109.79,27089.11,-515.45,-334.47,-334.47,-20667.09,-19408.78,-19156.15,-688.07,-688.07,-124.39,-445.85,-445.85,29491.63,-572.89,1792.64,2365.53,-572.89,-2220.23,-2220.23,3234.18,27089.11,-515.45,111.39,111.39,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
